Obj,Routes,Vehicles,Elapsed
11.314127839055399,"25,6,24,12,5,49,21;26,18,27,19,43,39,14,37,45;17,33,16,47,31,4,10,40;13,29,15,23,20,46,28,0,3;35,32,1,34,41,38;48,22,7,8,11,44,9,30;2,36,42",7,0.3537159711122513
14.843949861602248,"18,43,41,39,48,45,9,34;42,49,19,46,17,5,10,6;29,22,8,27,3;20,12,7,38,31,44,16,13,28;2,47,32,1,33,15,30;24,40,14,36,25,23,37;0,35,21,11,26,4",7,0.3537159711122513
11.107110967410335,"31,21,47,38,35,17,30,22,39;3,25,5,23,37,12,0,29;46,28,26,45,7,49,43;14,27,13,32,6,41,36,2;19,8,40,16,33,4,18,10,20;24,1,11,9,34,44,48,15;42",7,0.3537159711122513
13.322285474911906,"7,19,41,31,16,8,29,23,36;17,6,22,35,45,9,20,5;42,13,21,28,25,27,3,12;24,1,34,40,11,14;33,2,30,49,26,39,18,43,10;48,46,47,4,37,38,32,44;15,0",7,0.3537159711122513
11.082850446262546,"7,17,27,41,24,8,15,23,48;42,36,43,39,26,12,11,46,20,19,14;25,9,10,4,22,44,47;40,21,2,38,33,49,13,5,28;18,37,29,31,30,6,0,35,45;32,1,16,3,34",6,0.3537159711122513
10.824981244706734,"27,15,14,1,25,8,12,35,41;42,44,6,43,28,16,23,36,20;30,21,47,10,39;17,38,9,45,4,7,48;31,40,49,19,46,32,33,2;0,13,29,18,26,34;22,3,37,11,5;24",8,0.3537159711122513
12.619038561321174,"0,35,44,14,2,48,18;41,32,27,45,34,31,17,3,9;1,30,47,4,15,38,21,36;5,24,22,12,40,20,29;28,37,39,49,43,7,25,26;11,13,42,10,46,6;23,33,8,19,16",7,0.3537159711122513
12.166152728402988,"16,27,1,42,6,32;18,10,12,43,28,24,45,7;40,47,39,37,15,11,19,3,13;49,14,30,35,22,31,48,26,44;5,33,8,21,0,23,17;29,9,38,25,46,2,20,36;34,41,4",7,0.3537159711122513
13.350713876320299,"31,20,13,46,49,39,24,4,21,8;5,6,10,14,44,18,34,22,36,2,15,1;12,0,23,33,38,19,35;7,48,26,45,28,30;11,25,3,40,9,32,42,17;27,47,41,29,43,37;16",7,0.3537159711122513
14.228242191939556,"8,16,38,28,22,27,5;47,7,42,41,0,14,10,33;13,46,6,36,44,12,40,19;43,1,2,48,24,39,15,29,25,17;11,32,21,37,3,34,35;4,49,23,31,26,45;20,9,30,18",7,0.3537159711122513
12.829729614331434,"31,29,41,32,49,27,47;13,15,36,26,3,42,19,12,5;48,33,25,16,6,20,1,43;30,40,23,4,24,8,22,38;18,37,2,45,9,34,7,35;46,21,0,11,14;17,39,10,44,28",7,0.3537159711122513
15.507463687678504,"35,11,1,9,24,34,37,21;6,12,49,32,48,23,29,7;43,13,25,18,20,39,16,19,41;36,38,4,45,33,27,47;8,14,2,28,10,40,0;31,3,26,30,22,5,42;15,46,44,17",7,0.3537159711122513
10.758901030303962,"38,5,13,47,20,8,22,1,35,7;27,24,32,36,6,26,15;29,18,48,31,28,49,17,41,9,2,25;33,43,16,10,39,19,12;42,34,37,45,0,3,23,40,4;30,46,11,44,21,14",6,0.3537159711122513
10.698259751846866,"27,25,11,15,21,3,46,9,43,0;1,17,30,40,42,32,47,38,45;13,22,20,23,48,34;39,4,28,5,41,12,16,35,19,49;24,8,33,2,10,36,31,29,14,44;37,18,26,6,7",6,0.3537159711122513
13.242312043245063,"43,29,14,3,26,16;40,13,46,4,15,34,25,38,18;36,2,1,10,33,32,6,23,44;47,28,24,0,48,12,49,30,20;31,22,45,9,5,17;21,41,39,35,27,37,7,42;11,8,19",7,0.3537159711122513
13.457134257331653,"8,33,30,18,37,28,11,43,0;29,1,14,41,31,4,3,27,13;9,49,16,7,5,10,24;46,25,48,35,44,39,34,23,15;20,45,36,22,21,19,32,26,42,40;6,38,17,47,12,2",6,0.3537159711122513
9.916344105131126,"5,41,49,47,12,13,24,26,4,6;42,14,36,9,2,39,46,17,28,16;27,35,25,11,29,30;45,3,0,22,15,19;34,40,38,18,43,10,32,1;7,31,21,33,44,20,23,8;48,37",7,0.3537159711122513
12.982792955387092,"19,13,10,42,29,26,44,28,6;0,34,46,24,11,30,8,47,1;39,16,45,31,48,41,20,5,23;36,27,4,32,40,25,35;3,9,21,33,15,38;14,2,18,49,43,12;17,37,22,7",7,0.3537159711122513
