Obj,Routes,Vehicles,Elapsed
11.049471096041398,"29,10,31,47,43,19,27,18,26;49,16,33,37,14,39,4,45;13,35,32,23,20,15,21,17;25,6,24,12,5,30;42,36,2,3,0,46,28,11;9,44,38,41,1,34,8,7;48,40,22",7,0.09202337265014648
13.565448263124255,"22,28,24,35,0,21;46,12,7,44,6,31,38,45;33,47,1,13,16,9,34;18,43,41,39,48,19,49;11,37,23,25,36,14,40;30,15,32,20,17,29,5,42;3,26,10,4,27,8,2",7,0.12102842330932617
10.84471525942925,"3,37,12,0,7,6,27,14;39,22,30,17,29,45,26,46;28,43,8,19,40,16,33,4,18,10;13,49,32,41,36,2,42;31,21,47,38,35,5,23,25;15;48,44,34,11,9,1,20,24",7,0.12402892112731934
11.865014983300306,"36,42,22,35,45,9,13,33;46,10,47,43,18,39,26,49,30,1;40,34,27,48,12,4,11;21,28,20,25,2,5,3;15,32,44,0,38,37,14;7,19,41,31,6,16,8,23;24,29,17",7,0.12404775619506836
11.719198625657581,"18,37,13,49,33,28,4;47,9,21,14,43,26,11,46,19,2,10;41,36,39,42,12,20,38,40;45,35,6,30,0,29,5,31,1;7,17,25,27,8,24,48,15,23;34,3,16,32,22,44",6,0.07848906517028809
9.377791041771411,"30,38,9,45,4,10;36,16,23,17,20,28,43,41,21;29,13,46,19,7,47;42,35,6,44,12,1,25,8;33,40,48,39,49,32,0;18,2,34,3,27,15,14,24;31,5,37,11,22,26",7,0.10735297203063965
11.458029341848432,"48,1,30,47,4;11,25,7,43,40,12,22,28;41,27,32,45,34,31,17,3,9;10,26,13,42,37,29,15,21;36,39,49,20,24,18,5,38;16,19,8,46,6,33,23;2,14,44,35,0",7,0.10402250289916992
11.645924180690708,"19,11,15,49,37,28,12,45,18;8,21,48,35,30,14,3;10,43,39,24,47,40;4,32,44,20,36,13,46,2,25,23,0,31,22,26;16,27,1,42;6,5,33,7;41,17,29,9,38,34",7,0.07901716232299805
13.639307615405668,"45,28,3,44,36,22,2,26;21,39,31,20,13,46,49,6,10,14,34,18;23,1,7,48,15,5,0;38,19,11,47,41,29;37,43,35,17,42,32,9,40,25;8,4,24,12,33,27,16,30",6,0.0690150260925293
13.881243458605011,"29,19,1,44,12,2,48,24,11,25;22,27,46,6,36,13;20,34,3,37,21,32,15;4,49,23,31,26,45;0,14,10,40,43,39,33,35;30,9,5,41;18,8,38,28,16,7,42,47,17",7,0.0780172348022461
12.549387441481656,"7,2,30,25,3,26,49,29;40,6,1,20,16,33,48;38,22,8,24,4,43,23,21;15,36,27,47,32,41,35;11,34,9,45,37,18,5,0;14,39,17,46,12;10,28,44,31,13,19,42",7,0.10702347755432129
12.80013723071032,"36,38,4,45,41,33,7,27;19,14,28,10,40,30,42;43,23,20,39,16,18,25;9,1,11,6,12,49,32,48;34,35,24,29,13,8,37;44,46,15,5,22,0,2;21,47,17,31,3,26",7,0.10602355003356934
10.20022465093364,"12,40,0,3,23,30,46,11;7,43,2,41,9,16,34,25,15;42,37,10,39,19,45,4;35,1,48,31,28,17,49,33,26;6,36,27,13,5,38,21,14,44;20,47,8,22,18,29,32,24",6,0.1510326862335205
9.779411568322903,"22,47,32,42,40,30,13;37,14,29,31,36,10,33,5;28,45,48,34,23,20,2,8,24,16;27,25,46,3,21,11,15,1,17,38;12,39,41,4,9,43;0,49,7,44,6,26,19,18,35",6,0.09302020072937012
11.265216027037214,"47,24,0,22,31,18,5;8,42,12,48,45,9,30;43,14,29,26,1,2,36;10,3,16,33,32,28,6,23;38,7,37,27,20,21,35,39,41,17,49;15,44,4,13,46,40,34;11,19,25",7,0.11402463912963867
10.481515984437609,"13,25,43,11,3,5;23,33,30,37,28,18,41,14,1,29,46;45,32,19,0,21,36,15,22,27,4,31,16,9;6,40,47,17,38,26,42;34,20,35,48,44,39,24;12,2,8,49,7,10",6,0.12202644348144531
10.41781344980185,"26,42,14,36,9,27,11,0,3;10,43,40,25,35,39,2;6,28,46,17,16,45,4;34,18,38,30,29,22,15;1,20,7,44,33,21,31,32;37,5,41,49,47,12,13,24,19;8,23,48",7,0.09001970291137695
14.148435950140964,"11,45,31,48,5;23,33,9,21,40,32;2,35,15,3,25,36,8;19,26,42,29,0,46,34,27,4,30;41,20,16,24,6,28,44,10,13,39,1;22,37,12,43,49,18,38;17,47,14,7",7,0.09201931953430176
10.791906359414918,"17,49,35,37,6,27,42;18,26,7,8,32,1,19,36,4;11,43,41,45,16,34,28,25,15;23,21,31,46,33,24,40,9,5;0,29,13,3,10,30,22,48,39,47;20,2,38,12,14,44",6,0.12102627754211426
11.46351732070005,"46,38,49,39,12,5,21,7;23,14,4,16,3,17,13,37;26,20,18,31,48,41;35,9,11,43,36,42,6,25;19,8,28,30,27,0;15,32,47,44,24,45,40;22,10,2,34,33,1,29",7,0.1180260181427002
11.78588211579754,"34,31,15,3,48,26,40,9,18;0,13,38,4,5,37,29,14,23;32,16,1,17,12,46,22,43,47;35,42,24,25,7,45,20,30;11,36,27,41,33,44,19;6,21,8,39,49,2;28,10",7,0.11902451515197754
11.49558814675334,"45,26,20,1,29,7,12;25,24,40,32,48,3,15,21,9,19,47,34;18,5,38,11,37;43,14,46,10,30,44,2,49;0,42,6,4,33,41,22,28,17;35,23,8,39,31,27,16,36,13",6,0.09301972389221191
