Obj,Routes,Vehicles,Elapsed
7.982992591518936,"0,4,3,1,8,12,9,15,7;18,13,16,19,6,2;11,17,5,10;14",4,0.14446472004055977
11.666097132476692,"15,5,16,0,1,8,14,13,2;11,4,3,9,6;19,7,10,12,18;17",4,0.14446472004055977
9.746710212730783,"3,8,10,17,6,19,12,1,14;4,18,16,7,9;5,11,13,0,15;2",4,0.14446472004055977
9.782394426643492,"10,4,0,3,2,6,14;13,11,18,9,7,16;17,8,19,1,15;5,12",4,0.14446472004055977
8.875285349165443,"7,9,11,17,10;3,2,19,18,4,13,1;0,16,15,6,8,5,12;14",4,0.14446472004055977
7.859133400297094,"0,17,5,14,13,9;15,12,10,8;16,7,1,4,2,18;6,3,19,11",4,0.14446472004055977
7.600766460225537,"16,1,7,15,19,13,11;17,12,14,6,4,0;9,3,5,8;10,2,18",4,0.14446472004055977
8.943911417949346,"13,15,11,16,2,18,12;0,17,6,8,5,9;7,10,19,4,1;14,3",4,0.14446472004055977
6.436743309761191,"18,10,7,3,11,13,2,9,15;8,19,0,1,14,6,4;17,12,5,16",3,0.14446472004055977
10.694411163364256,"13,11,4,6,7,10,18,12,14;3,2,17,5,9;15,1,16,8;19,0",4,0.14446472004055977
7.35538491943666,"18,15,2,5,9,3,0,12,7;10,6,14,11,8,4,19,13,17;1,16",3,0.14446472004055977
8.452105874968897,"9,18,4,16,1,19,0;15,10,2,12;5,11,14,13,3;7,8,17,6",4,0.14446472004055977
10.277441483268785,"7,3,18,2,4,1;11,8,15,5,6,13;19,0,14,9,10;17,12,16",4,0.14446472004055977
7.005011998669618,"18,14,4,0,2,6,9,11;17,19,1,5,8,10;15,13,7,12,3,16",3,0.14446472004055977
9.922376931129568,"3,11,5,4,17,12,18,10,13;14,19,9,6,7;15,8,16,2,1;0",4,0.14446472004055977
10.603440698475188,"1,16,5,13,19,3;15,0,9,11,18,8,6;17,14,12,4;10,7,2",4,0.14446472004055977
9.578777829256465,"15,11,2,16,19,0;14,4,6,8;5,9,3,12,10;7,1,18,17;13",5,0.14446472004055977
10.435140868047059,"14,7,2,8,5,0;1,17,3,6,11;4,19,9,12;10,16,18,13;15",5,0.14446472004055977
7.465144436225427,"4,11,10,14,19,7,6,17;18,15,5,8,3,16;1,0,9,13,12;2",4,0.14446472004055977
8.47733518562004,"19,12,15,6,2,7,18;9,17,11,14,13,3,8;5,10,4,1;16,0",4,0.14446472004055977
7.247816447149933,"12,7,5,2,4,11,6;8,10,19,13,14,16,18,17,1;3,9,15,0",3,0.14446472004055977
9.286617977181418,"3,19,18,11,17,6,16;0,14,9,7,15;5,1,8,4,10,13,2;12",4,0.14446472004055977
6.726837310409981,"17,1,6,12,10,4,16,7,13,8;18,0,5,19,3;2,14,9,11,15",3,0.14446472004055977
8.223518576285672,"0,14,13,15,19,3,17;5,4,12,8,6;2,11,9,7;1,10,18,16",4,0.14446472004055977
9.091623362145313,"8,10,5,1,13,14,11,18;19,12,9,15,0,16;7,6,17,4,3,2",3,0.14446472004055977
11.84618011160877,"9,19,6,18,4,2;0,11,14,15;16,5,7,10,13;1,8,3,12;17",5,0.14446472004055977
9.172692915393206,"16,11,6,13,14,17,7,18,0;1,9,19,10,4,5;12,3,2,15;8",4,0.14446472004055977
6.136329778725441,"15,14,8,18,2,16,0;5,4,11,7,19,13,9;6,17,3,1,12;10",4,0.14446472004055977
9.517772504815873,"11,5,6,1,0,17,18;13,3,10,7,12,16;4,8,14,15,9,2;19",4,0.14446472004055977
8.840466282846325,"6,1,3,5,4,15,14;19,7,12,13,9,11,10;8,2,16,18,0;17",4,0.14446472004055977
8.528299614766988,"6,19,2,10,13,18;15,1,4,17,16,3;11,5,7,12,0;9,8,14",4,0.14446472004055977
7.493900687549946,"12,17,9,15,3;8,19,14,18,7,0;13,11,10,6,1;5,2,16,4",4,0.14446472004055977
10.903866332850018,"3,6,10,8,18,19,0,15;12,14,9,7,11;17,5,2,4,13,1;16",4,0.14446472004055977
6.3037890333200925,"5,3,13,0,15,12;4,14,7,18,9,17;8,19,10,16,1,6,2;11",4,0.14446472004055977
6.9542886225297424,"6,1,3,11,16,13,18,7,10;5,4,19,0,12,9;17,2,15,14,8",3,0.14446472004055977
10.240633848302549,"12,1,13,0,2,15;8,10,6,14,9;18,16,3,11,5,4;7,19,17",4,0.14446472004055977
8.151343464231356,"2,16,0,17,14,11;7,18,8,4;5,9,3,10,13;6,12,15,19,1",4,0.14446472004055977
5.27445797773731,"6,3,0,17;14,1,15,2,4,16,13;5,9,7,19,8,10;18,11,12",4,0.14446472004055977
7.72846466263558,"4,5,10,1,8,2,16;17,14,13,6,12;9,19,11,18,15;7,0,3",4,0.14446472004055977
9.211565390962537,"13,10,2,17,9,1,8,14;3,12,18,5,7,19,11;4,15,0,6,16",3,0.14446472004055977
7.4276475814272604,"19,9,8,16,14,10,11,15;18,6,3,13,2,4;0,1,7,17,5;12",4,0.14446472004055977
8.376060869174133,"11,13,17,5,7,12;9,14,15,19,1,0,2;4,6,18,8,10,3;16",4,0.14446472004055977
6.8270416853474565,"4,11,15,18,16,13,14;0,6,8,1,17,10,9;19,2,12,5,3,7",3,0.14446472004055977
9.258037765827238,"4,13,19,5,18;3,7,0,11,8,16,17;9,10,15,6,12,1;14,2",4,0.14446472004055977
10.65187211171027,"18,7,13,10,19;4,1,14,12,15,3,0;9,11,5,6;2,8,17,16",4,0.14446472004055977
8.674672487738603,"7,18,4,16,15,9,10,17,13,5,3,12;2,14,6,11,19;1,8,0",3,0.14446472004055977
8.398377095028504,"9,10,0,5,16,7,1;3,18,2,6,11,19,8;14,4,13,15,17;12",4,0.14446472004055977
6.846052902899517,"13,2,9,18,16,10;0,6,4,12,14,15,17;3,8,11,7;19,5,1",4,0.14446472004055977
9.976004245566505,"16,4,7,18,8,15,6;2,0,9,3,5,13,19;17,11,10,14,1;12",4,0.14446472004055977
6.7775675341846675,"18,4,7,19,11,1,15,14,16;9,0,17,13,12,8;3,6,2,10;5",4,0.14446472004055977
6.816761043693159,"18,16,0,13,9,5,8,19;17,7,3,1,15,6,14;12,2,10,11,4",3,0.14446472004055977
7.319018350345426,"19,17,1,16,0,14,18;3,13,10,9,4,15;11,6,5,7,12;2,8",4,0.14446472004055977
9.287084264487381,"4,0,8,10,1,19,9;13,16,6,5,2,7,11,12;15,17,3,18;14",4,0.14446472004055977
10.729982766263847,"19,15,6,16,8,9,3,4,14;5,17,10,2,1,11;13,7,18,12;0",4,0.14446472004055977
6.63852913674813,"3,5,8,4,7;18,12,13,9,16,11,14;15,19,0,10,1;2,6,17",4,0.14446472004055977
9.999061463120176,"14,10,19,9,0,2,5,18,6;16,12,1,13;17,11,3,8,4;7,15",4,0.14446472004055977
8.948237979460014,"5,9,2,8,17,1;13,4,3,15,11,0;14,7,10,19,6,16,12,18",3,0.14446472004055977
8.497361930668818,"2,4,9,17,7,15;6,8,12,16,19,10,5;11,18,13,1,14;3,0",4,0.14446472004055977
7.517441888304038,"5,18,2,4,10,3,0,16;14,9,19,11;12,15,8,7;6,1,17,13",4,0.14446472004055977
11.83260974703773,"7,2,4,11,13;0,6,12,16,14;15,18,8,5,1,17,19;3,9,10",4,0.14446472004055977
9.173651807834176,"5,11,8,16,7,18,1,19,9,13,2;17,10,15,0,3,4,6;12,14",3,0.14446472004055977
8.939367150759022,"17,14,19,1,10,3,13,7;6,9,2,11,15;5,0,18,4,16;8,12",4,0.14446472004055977
7.821014049738038,"0,7,9,14,3,11,5,18,13;8,12,2,10,16,4;15,6,1,17,19",3,0.14446472004055977
8.128093232255008,"19,18,14,16,5,17;3,7,15,2,4,12,11,6,10;0,9,13,1,8",3,0.14446472004055977
7.112284558766866,"16,7,3,18,0,2,14;10,12,6,17,5,19,1,9;4,15,8;11,13",4,0.11836192011833191
7.83372268815797,"7,11,9,2,4,14,15,19;8,10,18,5,3;12,0,6,13;16,17,1",4,0.11836192011833191
7.004758972184896,"12,18,5,9,15,0;8,11,14,3,10,2;4,6,19,13,1,7,17;16",4,0.11836192011833191
7.665082520755236,"11,5,3,7,13,14,2,17;10,8,0,15,1;9,4,16,19,18;12,6",4,0.11836192011833191
11.587313426474587,"3,6,16,19;7,12,17,15,1;0,5,4,9,8,2;11,18,14,10;13",5,0.11836192011833191
5.58301244046344,"6,5,12,13;15,0,10,14,16;1,3,4,7,19,17;8,18,11,2,9",4,0.11836192011833191
8.376976872898435,"3,18,10,19,8,13,9,2;5,12,11,7,14;17,6,16,0;4,1,15",4,0.11836192011833191
6.761844510278415,"3,10,18,16,6,9,11;8,15,0,14,12,1,7;19,13,17,5,2,4",3,0.11836192011833191
